Q/F,24,48,72,96,120,144,168,192,216,240,264,288,312,336,360,384,408,432,456,480,504,528,552,576,600,624,648,672,696,720,744,768,792,816,840,864,888,912,936,960,984,1008,1032,1056,1080,1104,1128,1152,1176,1200,1224,1248,1272,1296,1320,1344,1368,1392,1416,1440,1464,1488,1512,1536,1560,1584,1608,1632,1656,1680,1704,1728,1752,1776,1800,1824,1848,1872,1896,1920
1152,71.138694%,148.972315%,204.936340%,264.302944%,316.798466%,346.349251%,408.010862%,424.580620%,416.829548%,492.093617%,545.550494%,565.874494%,589.071801%,606.933989%,637.041701%,660.106348%,655.383303%,709.301409%,700.660355%,729.689045%,738.364869%,761.075367%,770.669070%,788.878048%,827.142405%,798.871619%,790.212847%,834.811134%,840.222958%,807.305401%,855.421905%,877.279236%,927.576544%,875.638171%,890.020023%,892.806525%,917.207166%,939.851672%,932.041705%,939.447746%,969.107077%,973.302648%,975.037437%,948.702295%,734.588874%,793.900370%,993.478713%,985.550690%,992.230212%,993.231750%,1033.112321%,1029.609778%,1032.706015%,1015.222814%,1021.758195%,1022.094220%,1053.351390%,1031.277097%,1069.076104%,1035.518586%,1050.432169%,1025.838305%,1045.742970%,1059.624231%,1061.976789%,1046.023955%,1039.848638%,1027.323168%,1066.884550%,1055.076396%,1014.706562%,1045.972278%,1054.734080%,1034.176487%,1063.451899%,1057.242769%,1030.980411%,1050.959564%,1024.253092%,1028.634839%
1176,77.364683%,145.823868%,211.601773%,252.596181%,297.211627%,351.486183%,396.014211%,435.424997%,440.562592%,481.417695%,535.333869%,549.796148%,562.442660%,622.342579%,617.514964%,646.820561%,667.729547%,673.575853%,714.869137%,738.542878%,707.147991%,737.997459%,765.259292%,744.536803%,808.728387%,770.653128%,784.027223%,809.685060%,775.368180%,820.464669%,837.911707%,820.681274%,871.210723%,857.089890%,888.125589%,893.989558%,908.036302%,868.757037%,918.401167%,928.599795%,925.101479%,914.371269%,939.213030%,930.022571%,936.599481%,970.335918%,951.733289%,976.594344%,931.658693%,965.610393%,975.681201%,953.238038%,991.743329%,1010.248630%,975.444807%,986.761038%,985.312463%,986.445535%,1003.111501%,997.174866%,1008.197153%,1031.970997%,999.192492%,999.114737%,931.119136%,1002.128459%,1016.693310%,1055.211283%,1022.806675%,996.375325%,998.480346%,1007.216391%,1015.108741%,1020.797691%,1018.397750%,1012.869855%,988.094013%,1010.306149%,976.899930%,977.308187%
1200,81.937567%,142.829180%,205.517484%,264.664795%,309.656318%,368.718611%,376.322220%,413.097143%,446.132214%,516.629865%,541.958653%,553.179778%,589.086326%,623.509293%,610.117140%,694.335554%,656.126727%,676.162815%,670.275276%,564.092328%,739.010890%,757.206367%,765.803310%,786.919848%,777.411656%,765.262861%,797.011208%,831.190035%,796.015064%,812.709306%,825.566342%,795.717321%,879.960891%,873.490555%,866.480315%,852.825849%,883.110603%,852.269243%,860.097844%,859.650090%,869.353228%,934.791240%,912.613852%,903.679340%,904.663138%,977.034112%,926.604056%,970.831087%,967.891775%,960.946653%,938.253672%,908.973795%,989.706123%,600.063331%,995.642414%,1015.804513%,1027.316852%,1015.220444%,1030.314723%,1019.564329%,1021.982729%,1021.113214%,1030.344304%,1008.261872%,1029.987024%,1010.400116%,1030.895615%,1032.941322%,1011.747397%,1054.486097%,1062.932783%,1015.882441%,998.472834%,1023.561344%,1012.769244%,1016.917615%,1012.758209%,1002.143759%,990.162593%,980.332870%
1224,80.185109%,156.767001%,200.894420%,264.327727%,326.988579%,366.180559%,404.196821%,461.309645%,502.828941%,491.764841%,535.191804%,581.261808%,596.665272%,602.020965%,648.468590%,645.335784%,685.694867%,706.242622%,717.466896%,740.836713%,732.940989%,780.625504%,766.385559%,812.545096%,826.508888%,823.725895%,841.955252%,856.703286%,848.263096%,832.601289%,900.142949%,865.670673%,879.682127%,907.668235%,927.015014%,927.003430%,914.061391%,940.629399%,960.182237%,943.190462%,969.734446%,961.264268%,974.062951%,970.783828%,979.512764%,993.958117%,1005.796084%,998.715658%,1015.697483%,1005.657852%,980.594343%,1005.107119%,1017.939188%,1014.758354%,1018.621220%,1061.580032%,1050.609291%,1052.641480%,810.715819%,990.406866%,978.109949%,800.130213%,1038.829318%,1049.204919%,1050.523798%,1045.154389%,1039.972109%,1017.720438%,1078.318359%,1065.727563%,1051.514981%,1055.572997%,1072.628917%,1045.264702%,1033.365034%,1037.372181%,1042.117236%,1021.319102%,1015.096344%,1058.036623%
1248,77.659444%,155.511672%,229.879125%,271.969028%,336.523776%,393.882085%,402.481387%,448.127001%,497.895962%,495.294141%,555.033360%,594.494348%,594.729753%,81.498664%,639.074162%,666.574170%,718.066743%,718.883944%,756.787028%,775.200043%,750.801691%,771.315680%,803.093367%,813.780707%,819.237307%,799.509823%,832.020865%,844.009712%,860.930064%,834.560187%,885.805385%,882.271527%,926.442443%,911.910640%,918.368302%,939.494663%,907.411462%,991.365058%,968.702741%,976.953729%,938.830624%,989.020786%,982.668871%,1005.068285%,998.784393%,990.552963%,1019.278538%,1006.827328%,1025.684248%,1015.387819%,1047.776870%,1035.562117%,1028.593214%,1039.582132%,1058.572892%,1073.049001%,1045.953856%,1043.968317%,1079.181540%,1047.241717%,1051.337425%,1053.990341%,1059.212232%,1071.896510%,1076.229391%,1084.189915%,1079.219115%,1047.229784%,1060.082086%,1075.716758%,1048.612961%,1073.115279%,1064.500078%,1012.123332%,1040.472367%,1028.079714%,1057.924027%,1099.170411%,1072.931382%,1035.047305%
1272,79.282013%,147.626824%,204.164821%,267.224369%,331.271432%,364.185394%,406.581144%,441.771975%,481.491412%,517.205889%,520.663586%,543.485560%,594.955072%,617.725394%,615.063495%,639.454867%,688.363214%,711.226736%,721.969093%,741.570025%,749.210501%,782.753323%,793.244569%,765.047021%,803.733697%,829.030773%,834.477568%,853.100672%,849.428223%,854.535864%,882.776376%,859.632887%,867.677350%,911.702713%,913.342888%,926.525151%,923.687647%,914.970282%,947.651051%,918.972303%,913.305646%,935.730668%,941.893655%,943.221368%,961.283853%,965.539824%,994.279259%,985.320242%,987.815718%,973.873331%,999.342045%,997.096250%,992.462265%,1000.096232%,1028.277375%,1055.252370%,1030.931459%,1013.269039%,994.282290%,1025.075577%,1040.250386%,987.944728%,1047.039040%,1012.386998%,1052.911618%,1016.871146%,1058.429922%,688.978951%,1052.650398%,953.798622%,958.924141%,1010.210991%,1007.193569%,1025.083717%,953.269855%,975.172998%,976.987608%,944.698144%,964.750089%,999.684559%
1296,80.472294%,161.913509%,213.633802%,282.119450%,334.261973%,364.422952%,415.720401%,464.170230%,457.751292%,526.594468%,539.928419%,588.170674%,588.263984%,601.171990%,614.120083%,722.400359%,680.439549%,705.127908%,724.448367%,741.350840%,766.491688%,777.135926%,776.036066%,837.802667%,807.337835%,823.816974%,776.672981%,801.112518%,816.085326%,811.337571%,851.556149%,883.009569%,873.701730%,935.286047%,931.844820%,944.568316%,933.514221%,962.210781%,954.695006%,936.769155%,966.333379%,978.686691%,990.430162%,989.439575%,988.477194%,993.884965%,1022.034456%,988.460669%,1020.186318%,1016.752313%,996.788706%,1019.012957%,1004.211215%,1031.195500%,1047.173563%,1041.410216%,1036.318089%,1054.344959%,1052.713482%,1036.635326%,1030.758131%,1046.337919%,1038.278414%,1060.584646%,1055.340506%,1028.959156%,1049.351398%,1053.941171%,1033.543122%,1037.003975%,1051.094797%,1055.098914%,1065.004192%,1049.010159%,1027.046143%,1039.604281%,1018.113323%,1030.887513%,1036.241299%,1032.879737%
1320,80.990252%,159.014442%,218.804647%,281.382749%,351.604299%,367.879626%,399.750426%,445.595619%,482.098529%,536.171250%,560.382296%,608.358082%,585.744401%,668.122800%,617.038682%,673.593230%,718.515061%,703.885130%,720.602945%,754.199015%,769.166236%,785.936068%,815.819433%,824.261297%,852.885698%,828.910894%,847.031143%,856.625408%,906.070687%,848.020641%,906.393377%,899.108395%,906.181435%,893.487028%,955.497683%,955.321998%,976.102849%,966.423217%,945.485204%,974.178869%,969.748146%,976.636377%,964.032811%,978.191147%,991.181287%,1003.784002%,1000.589433%,1022.714634%,1037.830943%,1044.933113%,1013.864011%,1040.146024%,1035.753103%,1037.711535%,1020.525826%,1064.569427%,1070.327483%,1046.848089%,1053.378605%,1058.497171%,1063.125336%,1081.481425%,1071.620247%,1077.992951%,1033.810841%,1094.994453%,1080.579556%,1068.075636%,1098.888814%,1085.498220%,1075.555608%,1046.733501%,1041.903791%,1046.406030%,1057.520097%,1078.000066%,1079.478661%,1051.871573%,1085.372992%,961.790036%
1344,79.352054%,170.214113%,222.654410%,289.422117%,371.787446%,391.577194%,411.942749%,482.087443%,476.424600%,563.152518%,564.544658%,603.575696%,632.457352%,649.219882%,666.653061%,714.619295%,714.796293%,745.430932%,744.609024%,787.996466%,800.390461%,796.813004%,755.403298%,789.436369%,839.547268%,849.245723%,876.243283%,871.817760%,847.399191%,835.153419%,856.823226%,854.309979%,851.480319%,869.217760%,945.648369%,947.986035%,930.551710%,942.162610%,931.258222%,946.578213%,948.600704%,968.478433%,983.315720%,1012.088924%,1008.415709%,988.696820%,987.711244%,977.452463%,1043.221147%,984.900731%,1030.486726%,1007.082036%,1085.081148%,1044.415373%,1095.561889%,1076.452457%,1087.223717%,1105.963789%,1108.327002%,807.392651%,1019.123067%,1075.943290%,1007.541209%,1071.802261%,1053.758050%,1080.462446%,1029.779059%,1006.420415%,1044.509767%,1044.252731%,1057.761095%,1052.613223%,1072.589420%,1019.850786%,1023.796378%,1064.245275%,1031.153588%,1021.023573%,1012.491680%,1030.557922%
1368,79.001152%,131.059786%,222.840715%,288.344543%,329.727193%,383.159877%,416.745461%,455.775673%,505.048932%,534.791500%,578.776361%,599.906470%,615.135506%,626.084238%,665.333750%,696.328898%,639.108227%,684.837172%,781.954237%,734.442578%,761.877452%,762.371129%,762.393558%,819.294227%,834.566646%,789.898634%,850.351486%,849.043047%,858.832296%,862.343818%,863.646394%,881.889169%,892.955359%,874.127566%,928.592089%,916.387444%,906.261999%,947.730316%,916.250015%,961.053391%,967.800223%,960.502142%,933.706181%,973.942045%,952.019529%,943.581895%,967.334219%,955.179264%,931.160447%,1003.853885%,985.221953%,987.996462%,973.102947%,1013.998596%,1014.561931%,980.187482%,1022.422677%,1002.426405%,995.102572%,1030.946934%,981.600703%,1027.201843%,1045.806220%,1020.544379%,1031.275900%,996.962580%,990.625760%,988.877911%,1031.659849%,1017.351519%,969.022027%,1033.828932%,969.480599%,1021.558319%,1022.862290%,997.308865%,990.305908%,989.825564%,978.798756%,968.162368%
1392,81.021278%,175.960482%,221.137759%,298.990896%,349.159181%,387.430233%,436.326388%,455.114453%,500.214299%,528.207000%,579.403827%,599.822251%,619.262277%,639.154157%,697.126477%,695.514363%,689.041974%,721.454928%,743.265676%,784.166160%,770.049514%,774.972322%,814.088937%,842.580312%,822.415854%,827.024781%,838.398870%,834.886824%,835.926481%,845.952854%,782.108843%,902.637559%,930.981462%,906.507388%,898.088960%,907.759793%,925.968318%,901.364650%,964.294858%,953.422744%,944.841512%,930.280479%,925.276062%,944.998450%,960.114956%,981.490099%,985.022243%,1026.617678%,1020.643584%,1016.073807%,1025.252971%,1005.829700%,1028.711301%,1034.718744%,951.763627%,994.752698%,1031.223032%,994.324459%,960.636014%,1006.930503%,1040.579369%,1044.367588%,1025.828936%,995.513527%,1058.730672%,978.257354%,1027.070286%,1027.310890%,743.168345%,1116.970058%,1074.978922%,1058.824054%,1054.959858%,1033.121413%,1053.711350%,1075.985374%,1055.964156%,1039.956108%,1039.166800%,1073.835939%
1416,77.017116%,160.654859%,245.471315%,294.602857%,344.402341%,375.267996%,469.267842%,504.567254%,504.727863%,494.954683%,591.120421%,623.400566%,600.366148%,659.885783%,695.274485%,671.360065%,724.126456%,754.128509%,775.851255%,766.954699%,793.431596%,773.516970%,819.673562%,841.558677%,843.198594%,851.420628%,899.948692%,854.094194%,845.345670%,910.715865%,894.235466%,939.768137%,930.871712%,938.595456%,961.836922%,986.825694%,950.319410%,968.304088%,978.532338%,1001.132051%,1009.426946%,1009.093809%,1003.774297%,1005.058366%,1001.573801%,1016.068996%,1047.765859%,1024.447472%,1054.497758%,1054.753023%,1038.154880%,1050.279232%,1060.719366%,1042.949202%,1045.986562%,1069.159138%,1078.866381%,1064.093285%,1071.828942%,1074.677840%,1072.750484%,1044.042980%,1081.103620%,1068.768749%,1082.665707%,1065.549878%,1091.518015%,1077.498763%,1110.287907%,1072.572651%,1070.176137%,1074.840619%,1070.346475%,1061.084490%,1050.818471%,1047.961405%,1067.998498%,1047.485108%,1032.071459%,1063.979792%
1440,84.860824%,169.072842%,227.626279%,314.930225%,383.639060%,403.919397%,450.396170%,494.713043%,507.244582%,536.160432%,622.268873%,623.745791%,636.330900%,640.186721%,693.187368%,739.405421%,730.955941%,737.404376%,765.182751%,787.748527%,808.550238%,853.429416%,863.804705%,857.789570%,856.936593%,868.200337%,889.960742%,893.149829%,937.950416%,920.929870%,923.443909%,884.573415%,940.302328%,962.533581%,963.956669%,992.403437%,983.447555%,976.057456%,999.642750%,1023.941123%,994.537304%,1019.061863%,1022.429896%,1053.555285%,1024.274531%,1041.722621%,1049.613930%,1047.003664%,1073.970943%,1036.861343%,1031.513078%,1088.559486%,1056.173092%,1072.329632%,1058.614226%,1077.624768%,1079.319656%,1071.257219%,1097.083642%,1095.576444%,1067.009622%,1026.056066%,1020.641783%,1077.398862%,996.596741%,1070.931688%,1002.118258%,1054.989631%,1049.325756%,1043.986458%,1037.649228%,1026.710325%,1088.382461%,1005.839092%,1039.834758%,1057.992574%,1062.402954%,1028.161197%,1039.991144%,1026.276552%
1464,83.572526%,163.881982%,230.298914%,294.309948%,338.893424%,416.393201%,446.386727%,471.924310%,506.978999%,558.728144%,562.828933%,617.919440%,657.152360%,655.184548%,664.931762%,691.312002%,701.558611%,707.524237%,750.992039%,745.764304%,792.756626%,796.269188%,808.885774%,835.079594%,822.630197%,836.086200%,831.367136%,807.313770%,815.012247%,871.540702%,913.788965%,898.066158%,900.114626%,915.259993%,933.413030%,910.470985%,913.200618%,912.415074%,982.846190%,914.685019%,898.904757%,904.107427%,918.716219%,921.168451%,1003.706839%,982.823232%,982.449831%,997.295218%,993.292560%,986.024687%,1026.382906%,1020.388643%,1015.460458%,960.345662%,1014.690055%,1007.154535%,1014.383921%,985.725542%,1022.439967%,1034.721048%,1009.507869%,994.792418%,1036.610885%,1036.334343%,1037.999157%,1020.519099%,1009.038318%,1019.670905%,1079.739060%,1021.653626%,1081.352725%,1036.167975%,1016.283427%,1049.473167%,1010.942963%,994.660796%,1026.888274%,1065.493251%,1006.688399%,665.140369%
1488,81.515159%,176.670782%,253.256277%,303.122875%,337.874060%,425.114864%,429.322592%,488.504666%,523.035135%,523.118375%,581.379841%,646.665112%,654.854749%,669.001967%,713.734854%,718.282471%,710.475732%,743.067296%,758.771713%,772.921610%,783.248992%,812.834308%,853.556133%,839.936960%,889.938847%,865.621967%,877.141053%,896.811982%,912.357182%,898.103865%,913.609482%,923.553194%,909.231255%,982.626216%,950.724413%,943.549056%,942.455421%,1008.659752%,997.459519%,999.619364%,1004.272098%,1010.096051%,1027.623665%,986.597770%,1030.032892%,1026.416806%,1036.291829%,1043.786464%,1058.345722%,1041.195170%,1064.447665%,1065.434519%,1070.956636%,1052.458718%,1053.077074%,1065.820777%,1050.811451%,1054.654590%,1060.115110%,1084.088932%,1067.186339%,1099.387249%,1091.156303%,1075.652842%,1104.708702%,1100.374949%,1087.396193%,1080.283920%,1088.983481%,1077.400852%,1084.996244%,1034.953490%,1071.184997%,1091.217288%,1070.698335%,1056.250073%,1083.830517%,1085.705934%,1062.693274%,1041.626305%
1512,96.153483%,190.145702%,236.692064%,329.468684%,367.668934%,412.751764%,488.657993%,498.886093%,535.599602%,562.710650%,619.870063%,635.629522%,641.740496%,675.352643%,698.394125%,718.493616%,716.183209%,728.842853%,771.645817%,823.351609%,784.003327%,812.536652%,830.583988%,842.803400%,850.705897%,873.018745%,887.501473%,888.090736%,896.918253%,943.968149%,908.912641%,923.866773%,949.991023%,988.242270%,972.892480%,971.392609%,983.138795%,993.784227%,988.579586%,1003.388723%,1025.655158%,1054.815824%,1029.119003%,1031.102031%,1033.477002%,1020.303600%,1060.993102%,1045.082395%,1042.359186%,1071.511263%,1097.909627%,1063.397987%,1065.917135%,1060.588861%,1066.362868%,1078.965461%,1065.250189%,1080.231249%,1122.377588%,1048.587907%,1091.232774%,1019.561973%,1091.434364%,1041.062984%,1003.325372%,1068.929219%,1060.305954%,1026.805499%,1064.856913%,1019.065275%,1031.023932%,1031.630564%,1053.230761%,1039.885504%,1094.869121%,1040.166978%,1059.195450%,1022.149910%,1045.369978%,1053.645630%
1536,93.940331%,176.409706%,253.904844%,291.366723%,361.100448%,404.393435%,463.769366%,494.974925%,560.764795%,594.570875%,601.311733%,647.272332%,661.386589%,691.386852%,707.780250%,716.734579%,738.732152%,747.553408%,764.369246%,818.697695%,790.264255%,824.564511%,810.496850%,843.195650%,852.528168%,865.134482%,908.745355%,913.760627%,871.884631%,888.914476%,948.446633%,927.737290%,955.948985%,959.930106%,985.935693%,1008.951558%,991.240371%,987.406154%,999.416073%,954.737754%,1035.157797%,1066.287475%,1038.110685%,966.848690%,1003.168919%,1018.503976%,1019.686221%,1068.603288%,1006.950028%,1091.918102%,1031.241544%,993.249072%,1071.064859%,1077.602733%,1024.537106%,1010.049258%,927.934219%,1108.309984%,1108.875046%,1116.595420%,1111.505429%,1118.936046%,1118.661151%,1118.099521%,1116.757444%,1104.916378%,1092.421019%,1106.865353%,1115.653440%,1142.105239%,1091.510467%,1112.599858%,1071.974211%,1036.634124%,1080.222901%,1107.333772%,1082.836845%,1114.186946%,1114.241355%,1031.074068%
1560,79.963991%,185.900671%,238.609165%,294.822882%,350.223011%,410.753762%,475.911606%,515.571156%,524.040846%,579.032012%,541.219281%,646.719212%,636.445415%,690.132740%,706.322806%,738.471268%,731.118543%,763.515813%,759.502945%,780.180112%,815.283771%,819.444496%,844.003348%,864.053224%,870.652016%,868.023678%,881.218213%,882.680158%,940.704944%,911.480602%,913.737639%,960.078756%,933.095079%,965.343240%,949.230149%,984.554430%,980.430042%,994.908526%,983.845395%,1013.239526%,1003.129511%,977.741600%,1035.612445%,999.002239%,1005.125406%,1026.753232%,1047.449965%,1043.531998%,1037.178187%,1051.244483%,1084.708674%,1045.817780%,1085.069741%,1056.002905%,1072.086974%,1077.716052%,1062.687266%,1075.746048%,1069.008947%,1071.054826%,1062.310331%,1076.815812%,1086.492089%,1096.537258%,1064.206607%,1067.923174%,1087.729811%,1049.291810%,1071.690340%,1091.232642%,1091.085819%,1055.558957%,1050.112124%,874.598875%,988.650848%,1072.577938%,1034.157542%,1047.662783%,1010.619865%,1015.740015%
1584,92.217930%,185.971853%,257.556068%,320.748337%,386.719635%,416.831822%,464.799692%,506.037132%,529.667318%,544.801742%,579.303165%,627.354555%,651.644603%,678.301265%,694.553430%,732.367975%,697.426584%,754.701249%,780.661154%,802.028648%,802.953838%,823.388469%,846.756898%,845.533677%,855.592154%,860.224066%,892.714960%,887.273464%,925.090258%,916.833439%,898.482904%,890.027415%,956.917232%,923.025507%,942.882699%,959.299627%,931.971909%,1011.974265%,1004.805891%,924.007144%,980.281475%,1017.473901%,994.869737%,1040.043070%,993.764249%,1034.299387%,989.281184%,982.069339%,993.813355%,1059.414183%,1008.669581%,1052.529100%,1065.687958%,1026.989045%,1030.729366%,1026.913014%,1041.278338%,1006.060257%,1032.072820%,1088.099989%,1090.182509%,1041.186446%,1058.279991%,1079.920665%,1034.923468%,1080.503259%,1083.235059%,1051.368134%,1110.816638%,1043.995220%,1024.662189%,1004.699840%,1089.774857%,1069.935671%,1019.726351%,1004.114489%,1065.317856%,1022.856009%,1050.079870%,1041.520425%
1608,92.749945%,179.910265%,273.415865%,308.500075%,372.731007%,418.384549%,460.527758%,513.712214%,519.978464%,568.168549%,599.046527%,618.454725%,696.819961%,662.502788%,724.587817%,749.893773%,743.264907%,756.569743%,791.389828%,805.106235%,827.993324%,815.917142%,840.030578%,852.381237%,852.671417%,886.594334%,903.918867%,930.351103%,924.019905%,899.979143%,917.481977%,955.040909%,968.258498%,1015.799729%,984.319943%,984.385163%,999.823417%,985.022860%,965.871049%,1002.145744%,1009.657377%,1034.610208%,1040.341780%,1076.807138%,1045.644553%,1055.977290%,1040.783642%,1043.889845%,1053.558361%,1059.212328%,1002.632609%,1010.029758%,1061.952878%,1047.644489%,1055.813164%,1074.294065%,1057.941863%,1052.233117%,1091.554513%,1082.880220%,1096.674234%,1129.619415%,1033.421000%,1082.310576%,1022.045167%,1102.032919%,1070.904870%,1058.648830%,1086.822976%,1057.388139%,1008.404391%,1051.604024%,999.053618%,1055.480629%,1084.902199%,1033.341881%,993.110460%,1031.849971%,1064.727242%,1059.019837%
1632,94.612295%,178.553738%,240.706485%,325.171462%,379.154627%,432.192361%,489.877470%,506.178022%,555.686952%,586.914286%,621.513000%,631.084450%,657.339275%,702.506743%,711.384596%,768.135553%,764.817176%,814.519618%,792.899151%,852.025016%,817.191738%,846.453853%,840.087747%,899.800836%,871.378704%,877.266863%,887.408247%,930.730150%,958.878442%,963.808431%,951.601821%,929.532940%,976.283215%,986.681092%,990.388114%,982.008442%,997.693565%,1008.844814%,1017.029208%,1035.905166%,1054.229177%,1040.150744%,1060.533393%,1051.925360%,1076.887987%,1074.180867%,1097.109633%,1088.212423%,1091.489914%,1111.499532%,1101.159030%,1108.057234%,1072.158998%,1098.169293%,1103.896634%,1125.336211%,1127.893139%,1128.794003%,1125.139640%,1099.454175%,1114.458591%,1116.763316%,1126.559131%,1121.865869%,1117.478970%,1104.412359%,827.940601%,1102.133580%,1083.811765%,858.621905%,1142.938960%,1120.921306%,1134.411818%,1101.557971%,1112.239246%,1112.712793%,1140.751662%,1116.610841%,1084.967627%,667.020060%
1656,97.578087%,186.858925%,235.815993%,324.170564%,392.728388%,432.386416%,488.196945%,521.127280%,550.427872%,604.525902%,597.510373%,629.448689%,677.376868%,665.533504%,726.328067%,690.133388%,756.838249%,783.940599%,785.114875%,778.742127%,808.581853%,807.621887%,828.517824%,847.106921%,899.019598%,906.530969%,905.897629%,908.014329%,913.792893%,974.861935%,947.305869%,942.519450%,986.962815%,978.426564%,952.195765%,955.450647%,979.123689%,1006.964053%,986.462022%,1020.987347%,996.638189%,993.774798%,1033.771762%,1039.597269%,1031.657189%,1033.193162%,1045.261164%,1030.511430%,1035.996230%,1073.600662%,1062.823617%,1047.564558%,1062.194063%,1068.757595%,1054.156372%,1077.699991%,1065.510103%,1077.319131%,1071.550044%,1042.106560%,1023.475415%,1098.111763%,1046.020738%,1071.838224%,1071.273538%,1084.586568%,1068.652958%,1030.524680%,1068.477635%,1022.396834%,702.791717%,1105.541793%,1058.655466%,1089.802348%,1079.196981%,1080.523712%,1060.286835%,1130.111569%,1114.570342%,1037.177985%
1680,92.283013%,193.756349%,260.185161%,350.718962%,392.396300%,436.183811%,469.160829%,539.286957%,546.224737%,617.380714%,638.277204%,658.767018%,674.307396%,725.472680%,726.611189%,739.309669%,767.172872%,775.368151%,806.108952%,784.453063%,848.929232%,850.885962%,879.654677%,889.664845%,914.526322%,868.224065%,935.625622%,917.610967%,963.785708%,978.625931%,943.774927%,961.699342%,981.476029%,984.754897%,969.421566%,969.483482%,1002.894555%,1017.822912%,1017.578817%,1035.340304%,1043.929969%,1034.384185%,1045.657028%,1018.819457%,1068.955282%,1051.619043%,1080.214955%,1064.793968%,1064.750129%,1085.984258%,1090.517820%,1106.356926%,1109.809190%,1110.120591%,930.767553%,1048.730236%,1076.170630%,1037.954005%,1103.043434%,1093.660534%,1114.496413%,1077.106043%,1108.654167%,1084.135308%,867.188335%,1115.202394%,1114.132961%,1117.189058%,1094.329191%,1084.237585%,1126.663530%,1101.962695%,1087.386098%,1084.377054%,1053.246688%,1101.947083%,1100.541468%,1089.745376%,1111.484699%,1079.345632%
1704,97.361562%,182.389777%,244.057510%,307.011145%,373.878683%,427.677996%,468.454758%,534.550404%,585.281381%,586.112872%,646.045649%,660.869521%,684.015925%,708.699367%,721.035219%,748.578635%,781.251995%,788.581166%,793.758462%,855.146673%,834.028212%,845.895047%,873.677835%,916.236307%,920.092914%,915.358012%,914.940266%,934.187805%,953.188165%,959.151033%,991.981371%,983.113803%,969.135670%,985.135441%,1006.806898%,1023.644101%,1024.093040%,1051.666335%,1033.573024%,1026.979808%,1039.890692%,1071.817234%,1074.440519%,1033.974567%,1092.814720%,1080.387913%,1072.672838%,1114.655840%,1086.491533%,1083.757687%,1079.485746%,1086.881429%,1095.362026%,1104.115471%,1107.064418%,1109.471033%,1098.921151%,1132.212943%,1125.250520%,1111.033760%,1140.667954%,1157.158781%,1122.930706%,1130.879018%,1113.092678%,1096.281760%,1099.797147%,1139.023612%,1124.240956%,1119.251944%,1151.373009%,1119.525547%,1183.462627%,1094.737682%,786.688506%,1082.607323%,1072.892731%,1099.661177%,1062.610191%,744.801149%
1728,93.242153%,183.688265%,283.209410%,325.280992%,373.172932%,451.859459%,483.908352%,526.946621%,601.753700%,605.101440%,638.770045%,674.069678%,690.568860%,685.949121%,728.772792%,735.346957%,779.746686%,775.042209%,820.688277%,861.725012%,850.744309%,865.658615%,872.012354%,943.401249%,925.376926%,958.963300%,939.824473%,944.471387%,963.584020%,981.011269%,981.501259%,982.004395%,1002.073733%,1052.817437%,995.365212%,1038.121577%,1034.728838%,1056.203925%,1032.350347%,1039.089284%,1035.936548%,1066.680017%,1077.275617%,1093.013989%,1094.665862%,1088.148989%,1077.262860%,1128.981805%,1110.131476%,1122.329695%,1100.623841%,1116.947494%,1079.090750%,1129.033831%,1109.132754%,1113.137004%,1128.421214%,1128.635542%,1150.394850%,1122.083709%,1127.281052%,1128.435287%,1104.663314%,1110.649545%,1125.442620%,1179.597289%,1150.187900%,1136.546588%,1143.182104%,1145.842546%,1130.554870%,1113.971928%,1120.170564%,1095.693258%,1126.172180%,1140.510328%,1123.141775%,861.275732%,1091.358719%,1059.822427%
1752,102.435923%,170.798405%,228.573758%,334.004676%,373.933006%,437.083434%,463.836084%,526.956450%,571.921955%,603.542031%,616.823201%,583.788047%,712.557368%,716.088653%,708.689934%,768.562110%,794.954465%,799.826744%,826.736114%,825.308489%,776.473719%,850.537047%,873.071178%,906.068375%,894.142857%,916.673388%,925.330476%,937.630080%,942.780315%,949.573660%,948.012388%,954.021033%,996.949922%,960.259458%,990.441416%,1012.390003%,1032.295950%,1023.180546%,1030.440343%,1073.498707%,1054.091682%,1052.661861%,1049.482807%,1041.839171%,1072.225106%,1056.063920%,1079.836451%,1053.907327%,1093.558406%,1063.165563%,1110.092660%,1112.094209%,1092.675005%,1076.421337%,1062.574223%,1113.198675%,1088.216174%,1105.725493%,1120.765683%,1116.991126%,1118.238757%,1101.333082%,1118.885230%,1098.703783%,1128.273822%,1128.027312%,1102.733504%,1123.784304%,1097.919534%,1092.139457%,1084.436573%,1095.094392%,1095.424530%,1090.375803%,1138.391851%,1055.754787%,1090.273334%,1086.284441%,1039.101537%,1047.806866%
