Q/F,24,48,72,96,120,144,168,192,216,240,264,288,312,336,360,384,408,432,456,480,504,528,552,576,600,624,648,672,696,720,744,768,792,816,840,864,888,912,936,960,984,1008,1032,1056,1080,1104,1128,1152,1176,1200,1224,1248,1272,1296,1320,1344,1368,1392,1416,1440,1464,1488,1512,1536,1560,1584,1608,1632,1656,1680,1704,1728,1752,1776,1800,1824,1848,1872,1896,1920
1152,82.341221%,151.887469%,199.780154%,264.014395%,301.887905%,341.607331%,381.852647%,396.090827%,453.628418%,497.691709%,539.345390%,534.453060%,593.474875%,601.084546%,606.256792%,627.757503%,696.382674%,682.117008%,714.075915%,755.934769%,757.918110%,747.528962%,731.088790%,745.197726%,796.489259%,766.725503%,785.191204%,794.636585%,828.332765%,823.615494%,874.001625%,842.410756%,859.843834%,886.156822%,884.062698%,889.792095%,890.987069%,911.846245%,918.620226%,930.951554%,974.047247%,693.569593%,958.911845%,975.439699%,983.231257%,998.767843%,994.638044%,973.681300%,964.894341%,952.241218%,988.454145%,1019.086528%,1036.754031%,989.472426%,986.139226%,1008.056605%,1041.407156%,1038.944909%,974.052086%,1000.535022%,1028.327780%,1025.521972%,1080.472053%,1071.257375%,1049.298405%,1102.907808%,1086.471432%,1085.136563%,1130.942094%,1082.094860%,1081.377639%,1089.060995%,1114.235940%,1106.493021%,1075.518114%,1056.081366%,1081.368511%,1126.505921%,1142.440534%,1115.076380%
1176,73.146056%,132.175498%,196.573510%,254.495533%,305.369032%,320.440060%,402.248508%,421.086200%,441.577702%,495.211651%,510.122453%,535.790908%,602.037903%,563.801525%,610.612541%,641.715983%,612.118481%,700.561612%,706.659524%,693.014265%,722.117305%,719.247934%,783.023172%,744.244611%,765.413994%,807.933242%,796.806544%,805.720584%,811.692143%,809.854318%,801.700309%,858.978138%,857.414936%,851.178139%,904.677364%,903.001095%,910.217462%,894.220384%,888.531965%,906.678432%,941.584127%,923.258231%,981.442415%,946.156401%,954.143834%,939.116735%,952.896848%,981.399661%,985.731898%,953.552090%,984.766695%,994.405509%,1043.270987%,979.654527%,1021.484255%,1014.496978%,1022.153682%,1057.496314%,988.512592%,1000.954332%,1058.175395%,1056.143305%,1097.285292%,1056.655229%,1062.005573%,1077.123668%,1092.567750%,1107.750528%,1110.842045%,1071.148218%,1109.354042%,1094.625476%,1114.960789%,1108.630341%,1056.419478%,1071.446614%,1108.696307%,1117.111316%,1136.367172%,1173.218875%
1200,78.541661%,138.674279%,209.318679%,273.338547%,314.527097%,306.781244%,371.431681%,415.786628%,444.401153%,500.836684%,543.372343%,555.752378%,585.193445%,610.137579%,608.636295%,690.243430%,677.156121%,667.953063%,698.040373%,721.176363%,722.975334%,702.966785%,763.605286%,758.332680%,751.315830%,796.960471%,800.855698%,824.751599%,844.997802%,855.931243%,868.228430%,847.138194%,856.784994%,872.168467%,874.309830%,872.778102%,911.057878%,928.196005%,913.940057%,911.269980%,931.180668%,956.320443%,952.577236%,960.674382%,934.117170%,948.300854%,976.738862%,952.879459%,815.683439%,998.552749%,1014.530781%,1039.388682%,1027.439661%,962.814673%,1000.667586%,1064.307346%,1062.642530%,1043.732910%,996.877278%,1031.023331%,1047.253374%,1053.509713%,1077.218228%,1071.226353%,1032.840265%,1038.019555%,1058.238164%,1098.910001%,1097.039626%,1079.453804%,1077.047577%,1073.210372%,1090.382804%,1119.876237%,1083.562007%,1079.606856%,1120.006894%,1084.228131%,1135.812976%,1114.898916%
1224,82.383068%,145.377209%,201.245108%,264.306211%,326.618154%,368.514705%,410.326097%,423.938974%,507.670606%,503.447966%,505.863512%,582.742242%,583.876722%,613.418187%,660.511286%,630.115038%,648.395835%,711.954881%,706.380176%,731.155839%,700.144642%,732.060681%,730.196607%,788.331746%,789.791270%,783.428399%,817.819269%,802.879874%,827.289199%,856.578472%,872.676779%,880.749572%,866.955676%,875.496045%,922.739700%,807.201018%,924.192146%,933.895178%,950.011062%,939.910564%,984.685267%,978.131915%,974.908278%,963.907148%,1016.058071%,988.448439%,994.028070%,1003.992738%,1014.457711%,1016.219215%,1010.805382%,1045.640661%,1051.048192%,983.051423%,1040.636834%,1053.537665%,1040.231233%,1039.580707%,1007.899512%,1010.386419%,1040.638848%,1067.939531%,1053.492320%,1101.643356%,1049.347033%,1075.904788%,1089.023669%,1099.283712%,1116.774592%,1091.493646%,1103.353601%,1092.227747%,1090.644439%,1111.191109%,1072.329200%,1098.252565%,1113.703880%,1113.476018%,1139.170652%,1154.408448%
1248,85.784942%,145.848236%,218.080248%,268.033142%,318.154677%,375.794992%,399.208301%,449.853686%,450.223218%,491.893233%,537.107096%,563.030174%,608.982935%,629.314760%,653.866903%,689.122404%,686.750050%,712.134177%,737.574672%,748.789061%,762.186236%,780.055748%,814.254020%,790.169868%,828.459372%,811.560923%,865.378504%,848.097766%,866.230414%,889.283440%,911.234202%,899.020959%,886.325187%,909.365130%,914.546236%,947.152630%,938.835040%,963.322848%,956.027600%,985.040390%,974.136430%,962.725988%,1003.312146%,985.282724%,1005.180641%,1012.016573%,1023.763607%,1008.904296%,1012.739697%,1047.622683%,1036.005475%,1034.070974%,1022.250503%,811.496563%,1003.051194%,1033.340996%,1032.036584%,1051.764705%,969.326769%,1027.168309%,1002.657287%,1059.590610%,1063.332370%,1087.854695%,1037.177162%,1015.966210%,1082.719947%,1074.202884%,1105.685439%,1049.487949%,1067.821561%,1089.339829%,1082.321022%,1090.697010%,1050.096514%,1047.016525%,1097.552756%,1108.793744%,1135.594965%,1115.787272%
1272,79.513550%,150.997361%,224.991087%,261.540358%,296.305787%,354.519939%,382.043571%,438.944547%,489.933806%,489.569260%,533.790176%,489.263357%,618.268982%,632.796819%,618.786300%,625.934617%,686.710033%,721.300695%,681.199641%,724.162708%,719.423255%,791.226152%,607.896159%,785.552497%,780.213581%,789.425189%,827.425765%,822.332251%,853.594046%,847.186642%,848.754496%,870.866482%,877.607909%,892.200412%,882.209785%,909.835653%,915.143224%,925.046095%,906.135076%,935.656384%,932.496998%,946.338199%,947.528607%,956.560821%,959.919252%,962.509537%,1000.733122%,1000.283119%,962.443864%,978.092403%,971.228482%,982.537922%,1021.955241%,994.807172%,1003.061198%,1034.792570%,1043.731043%,1033.621014%,1008.529749%,1009.756923%,1046.048445%,1064.296547%,1051.367138%,1127.667385%,1040.630555%,1013.739821%,1119.447363%,1108.023474%,1099.633452%,1038.050333%,1067.716212%,1061.311957%,1098.530166%,1088.977509%,1045.579086%,1061.296073%,1088.293213%,1124.040611%,1111.627025%,1148.231013%
1296,78.314183%,152.835750%,223.744432%,280.516872%,348.415341%,343.629500%,369.395443%,449.977266%,482.758509%,510.104584%,556.257427%,578.194496%,598.297778%,640.178004%,671.487188%,659.582468%,710.225872%,700.649688%,689.208550%,703.997352%,770.009732%,817.698225%,782.922490%,803.711682%,788.402844%,773.305321%,866.434675%,838.145488%,874.098125%,894.952942%,874.472067%,636.968288%,858.337089%,910.728844%,822.301250%,946.020168%,956.450112%,928.963530%,956.610160%,961.420293%,927.944981%,963.812702%,990.839176%,933.311408%,998.175195%,980.630397%,1014.980484%,1003.732124%,1002.430816%,1012.008450%,1032.083152%,1040.088530%,1032.747441%,1061.119659%,1005.826931%,1052.441799%,1049.392713%,1020.959722%,989.556337%,1055.175776%,1020.313058%,1088.780718%,1066.460074%,1085.010602%,1044.950919%,1098.207808%,1039.351161%,1075.688205%,1117.097559%,1080.686183%,1082.775844%,1088.898401%,1115.265518%,1122.217941%,1129.267326%,1078.492055%,1105.356890%,1132.065983%,1125.945680%,1154.363841%
1320,85.526372%,150.951285%,233.551674%,288.967590%,337.233662%,362.097879%,419.799343%,443.108249%,477.558542%,524.307889%,549.855669%,529.724502%,608.731560%,639.294977%,660.538235%,694.780230%,667.729832%,724.832733%,725.517480%,738.739857%,745.008271%,740.892666%,800.334132%,798.172272%,810.084944%,817.581760%,830.987147%,884.020352%,861.428087%,891.334337%,876.309401%,896.044060%,892.276834%,908.113686%,919.821710%,949.755057%,917.968274%,935.404512%,965.184916%,973.540791%,985.215285%,954.643304%,991.151737%,972.058471%,1027.714027%,999.971823%,998.489024%,999.699477%,944.833149%,1034.664823%,1008.378344%,1062.739454%,1033.217315%,1081.830327%,1064.244509%,1045.571013%,1085.170624%,1045.651208%,1003.697474%,1044.623398%,1040.612476%,1094.513869%,1077.379681%,1096.656283%,1075.326091%,1100.465583%,1119.055765%,1124.927558%,1151.729366%,1089.083137%,1101.379856%,1091.989686%,1107.417946%,1159.263125%,1105.421073%,1089.142720%,1118.416924%,1110.039068%,1157.905685%,1172.682963%
1344,73.396719%,145.926668%,231.671192%,294.912042%,344.564583%,378.278537%,389.764816%,459.402667%,492.058609%,486.800125%,562.139464%,617.829136%,612.450590%,667.300780%,637.220851%,675.797069%,710.072929%,737.602789%,754.309008%,743.623427%,789.401611%,814.030028%,812.623303%,829.377149%,842.134284%,832.904017%,880.088963%,866.652933%,872.812928%,889.262447%,920.283930%,924.392108%,921.547191%,951.799849%,954.982384%,964.878084%,961.563788%,951.432275%,990.605176%,966.214479%,1003.515778%,1014.795791%,1023.819443%,1017.457276%,1014.054752%,1011.158109%,891.036500%,1067.566897%,1028.327796%,1042.936246%,1062.477740%,1030.952438%,1052.199878%,1060.276002%,1069.160821%,1070.629154%,1065.858660%,1080.790295%,980.725962%,1018.642426%,1030.805955%,1049.048346%,1080.421932%,1076.643691%,1072.833988%,1044.922769%,1020.893784%,1100.499968%,1096.103812%,1029.811781%,1071.142764%,1121.380940%,1078.567847%,1115.079832%,1102.045931%,1064.409808%,1108.954616%,1028.729139%,1141.920500%,1160.154879%
1368,84.015857%,161.122662%,241.161958%,282.831693%,316.964164%,400.924708%,414.950048%,470.652269%,506.844447%,499.591149%,567.643052%,600.955123%,590.995003%,610.333557%,631.858509%,703.525760%,703.704702%,740.652698%,736.371876%,743.777957%,800.843097%,817.666386%,788.961028%,819.073547%,813.948537%,836.480798%,839.171444%,886.125818%,848.308742%,863.290341%,896.767755%,927.825434%,906.820133%,916.334622%,942.083299%,907.734488%,933.642931%,939.415720%,951.762258%,956.610954%,991.307085%,977.050947%,998.140650%,992.731338%,994.938236%,985.432097%,1008.529729%,1004.097150%,1014.938954%,1012.877538%,1011.895429%,1012.733511%,1012.884202%,1048.426033%,1024.476237%,1041.822940%,1039.666138%,1114.255725%,1015.310237%,1053.724268%,1056.459571%,1095.372032%,1088.253205%,1096.062933%,1047.293157%,1075.399243%,1105.087391%,1065.388912%,1123.791525%,1095.371360%,1097.693564%,1128.268727%,1102.007817%,1111.635514%,1110.202718%,1116.238528%,1127.603436%,1129.005652%,1147.705376%,1199.106854%
1392,91.487441%,158.667159%,223.831885%,281.791849%,325.871302%,371.511011%,433.058396%,492.029505%,519.536093%,543.553101%,569.911030%,607.768339%,626.697229%,620.241267%,658.796850%,700.558074%,694.425097%,714.640995%,690.714980%,749.911141%,757.962136%,779.555567%,833.794275%,820.087485%,827.754145%,656.463648%,820.128012%,867.016004%,862.726123%,889.590983%,890.979589%,899.098037%,918.666890%,923.252350%,915.934741%,911.290632%,930.135751%,960.106318%,919.465961%,963.696420%,965.674556%,936.811887%,936.362731%,996.216161%,984.284196%,1015.395022%,1002.866351%,1025.410062%,1009.988337%,1020.329394%,1013.857427%,1048.036618%,772.703398%,1066.454562%,1076.989575%,1066.889528%,1059.235438%,1087.098346%,1009.580678%,1048.292471%,1050.322787%,1101.341909%,1086.992515%,1094.674426%,1063.324485%,847.955222%,1064.736064%,1077.531898%,1098.975169%,1075.590087%,1083.987206%,1101.418332%,1074.516398%,961.055563%,1122.658733%,1103.880766%,1121.977217%,1130.610617%,1187.947166%,1168.957153%
1416,84.810971%,164.499485%,256.131804%,291.155015%,349.648515%,400.631439%,455.012201%,458.888661%,529.180426%,546.554932%,571.526037%,615.123900%,621.838223%,667.369067%,681.504046%,700.567418%,708.371276%,756.099093%,756.080104%,741.134199%,746.529446%,797.998248%,823.940685%,873.195902%,854.006245%,865.495946%,891.419653%,885.400518%,871.613934%,883.624227%,938.753736%,922.041486%,945.989026%,981.828523%,956.550022%,977.963870%,956.239570%,984.920222%,902.220607%,981.899000%,1006.147366%,1007.535189%,1012.818410%,990.658761%,1006.690485%,1035.336567%,973.338987%,1031.879743%,1021.211420%,1021.542181%,1026.371900%,1021.723324%,1036.226836%,1020.349246%,1065.751513%,1011.799608%,1022.532536%,1075.356165%,1021.534934%,1031.183523%,1024.858558%,1068.855606%,1091.913160%,1040.765438%,1030.932021%,1046.617492%,1133.940711%,1127.312949%,1107.749411%,1044.485144%,1093.063579%,1061.026270%,1129.032434%,1089.884332%,1073.003398%,1093.490804%,1098.314701%,1155.972809%,1117.013785%,1158.527455%
1440,86.663742%,157.714374%,222.588354%,291.799203%,350.880666%,401.827758%,436.146655%,449.263065%,500.056822%,529.530398%,555.186500%,583.537819%,606.147841%,604.056680%,662.515878%,687.849261%,721.901960%,747.276063%,760.357903%,780.284936%,772.241044%,836.104513%,856.371141%,869.756531%,854.494021%,872.967962%,906.064187%,876.870819%,914.118570%,924.708098%,920.699348%,908.990736%,953.062320%,958.243660%,948.211000%,976.549490%,974.119383%,936.242588%,991.342058%,1011.284918%,1010.866407%,1021.477383%,1032.742418%,985.541963%,1037.027498%,1062.292834%,1053.414162%,1047.741160%,1042.134800%,1036.415218%,1071.326734%,1023.223290%,1056.134840%,1027.061637%,1052.366922%,996.268645%,1075.306587%,1069.554412%,1061.040815%,1080.332751%,1023.216932%,1043.688873%,1064.966950%,1067.151262%,1027.365016%,1030.577217%,1099.893470%,1039.338393%,1093.523532%,1084.921256%,1095.374445%,1089.463115%,1098.383106%,1148.290749%,1060.446526%,1088.285705%,1128.753810%,1086.580210%,1098.838639%,1157.444965%
1464,82.800564%,157.748528%,221.159346%,291.250909%,348.786306%,378.544078%,434.929680%,446.914291%,508.177254%,515.566424%,567.326760%,605.829825%,612.582030%,651.237469%,670.508919%,702.663622%,718.596978%,735.529681%,727.654865%,760.909817%,777.101828%,790.074093%,809.429765%,829.308194%,847.017422%,862.123227%,860.967061%,862.730371%,873.245031%,886.343577%,903.199144%,918.024876%,911.261460%,950.247818%,937.328504%,978.853005%,946.826314%,939.926085%,967.940038%,966.624996%,984.573620%,963.996664%,998.786016%,978.665496%,1014.360801%,1014.282026%,1013.203452%,1034.030591%,1018.337873%,1022.761955%,1060.526637%,1018.397849%,1040.947841%,973.868254%,989.062272%,1045.119928%,1020.064863%,1033.780691%,1044.491655%,1040.405335%,1058.485207%,1079.523933%,1090.228774%,1064.904725%,1092.592880%,1055.068077%,1081.480406%,1106.446154%,1163.826254%,1106.893257%,1065.224338%,1097.234668%,1102.586371%,1131.096699%,1042.257542%,1114.716595%,1054.606028%,1101.987337%,1166.304566%,1168.446847%
1488,87.401683%,153.642438%,240.410074%,312.081687%,360.397864%,398.931235%,424.157799%,461.401636%,544.969516%,531.256625%,578.783753%,595.446862%,644.796306%,648.243383%,670.796533%,694.081857%,709.862186%,709.798289%,762.098588%,784.136937%,801.443171%,820.675612%,833.679917%,814.031484%,838.056819%,841.349839%,888.513846%,889.992402%,875.048953%,909.837127%,908.201057%,945.174334%,927.928143%,943.606213%,956.882827%,987.849090%,965.556342%,985.864426%,818.488883%,993.847158%,973.429289%,1012.916525%,1037.287079%,1011.217074%,1056.414247%,1002.722386%,1030.001034%,1038.951334%,1049.428904%,1043.623374%,1039.362648%,1058.817492%,1047.646328%,1059.464313%,1078.007546%,1075.705972%,1076.334293%,1099.186255%,1102.429620%,1099.327475%,1069.379741%,1081.524598%,1072.807812%,1134.087990%,1093.216038%,1093.214095%,1107.395539%,1093.497064%,1142.170704%,1104.314998%,1078.765870%,1086.791075%,809.839972%,1135.366009%,796.723732%,1170.579850%,1131.466310%,1130.391260%,1154.077510%,1169.494733%
1512,90.982727%,174.412616%,248.653431%,310.266094%,344.813702%,404.359022%,457.646906%,540.708888%,541.258675%,545.891331%,575.593845%,644.116252%,649.453520%,647.365433%,698.784305%,704.461808%,754.050074%,724.018434%,785.431729%,790.085556%,820.954182%,822.467717%,831.219429%,816.169091%,877.397547%,865.573310%,874.457195%,910.116588%,918.323741%,907.844144%,922.426925%,931.984975%,902.278354%,943.301618%,967.359804%,987.135201%,956.732140%,1014.568553%,1005.194235%,1007.983069%,1015.690449%,1020.117309%,1032.891356%,1036.329656%,1057.275525%,1038.231437%,1043.208997%,1060.808488%,1090.649508%,1091.882016%,1079.444876%,1087.367949%,1103.471542%,1090.698694%,1070.975812%,1078.028113%,861.194239%,1073.559018%,1072.886525%,1071.206977%,1094.337856%,1080.284598%,1101.407476%,1044.995635%,1049.216906%,1125.042310%,1095.693373%,1125.290024%,1150.033772%,1038.983110%,890.155424%,1125.087563%,1143.952225%,1150.247519%,1062.469879%,1128.928237%,1105.849669%,1122.348552%,1175.972128%,1169.211154%
1536,90.474267%,176.768478%,255.773978%,297.244403%,357.664961%,425.664397%,467.728171%,489.499590%,527.732884%,593.734514%,609.659894%,597.243708%,679.307867%,675.930828%,714.741173%,758.954434%,769.500278%,740.718632%,790.441285%,824.693835%,825.041095%,856.218137%,833.800266%,861.826917%,859.692521%,892.029179%,910.987627%,915.495403%,955.886880%,958.610608%,960.253343%,981.255342%,967.490666%,984.307006%,933.271561%,1002.064330%,1018.628256%,989.607609%,1022.264144%,1023.937204%,1053.460494%,1029.111483%,1049.199208%,1035.098268%,1061.994449%,847.780493%,1089.807386%,1073.420313%,1052.308991%,1054.244292%,1062.696387%,1023.116558%,1074.519191%,1072.036067%,1052.463968%,1073.067593%,1070.841999%,1081.930705%,1126.440123%,1078.722309%,1091.389281%,1094.001875%,766.866675%,1013.563382%,1023.921319%,1061.881135%,1083.079530%,1099.845627%,1054.883777%,1074.962752%,1095.214233%,1048.035912%,1098.993443%,1113.580616%,1078.308956%,1047.374863%,1131.962535%,1122.354973%,1147.591555%,1162.431002%
1560,100.239001%,164.980617%,251.354981%,308.298015%,364.068509%,424.544248%,465.326089%,478.400779%,528.423741%,569.972649%,617.643536%,595.247086%,641.558976%,676.972985%,704.660755%,722.022444%,768.581131%,737.397227%,745.743629%,766.392051%,779.313896%,813.651391%,837.857718%,857.337294%,837.165450%,834.697518%,879.376547%,880.782090%,897.337239%,909.413164%,947.994229%,954.449252%,965.198912%,931.862547%,923.231543%,951.451800%,939.769197%,967.849697%,963.959459%,1009.224309%,979.312717%,996.336753%,1024.602787%,1007.263114%,1050.130355%,1030.474759%,1038.991635%,1055.037141%,976.349349%,1008.867505%,1045.645224%,1083.811766%,1046.144144%,1035.909019%,1043.787585%,1081.944467%,1076.256692%,1026.560410%,1035.078898%,1058.983567%,761.115742%,1096.839778%,1077.559025%,1105.326811%,1093.814628%,1096.695213%,1079.249652%,1064.143656%,1130.031007%,974.165680%,1062.938959%,1087.026148%,1065.902589%,1097.556519%,1099.230348%,1052.990710%,1097.354122%,1100.519069%,851.121550%,1168.634643%
1584,95.184040%,177.706024%,261.617397%,333.127407%,358.920689%,413.521352%,465.822107%,501.276977%,540.941429%,553.709572%,596.271220%,633.999552%,680.908579%,702.190883%,707.965755%,747.062959%,751.944117%,755.656497%,788.323050%,811.367273%,823.302494%,832.485210%,843.100816%,863.623085%,903.934490%,902.937451%,917.174556%,929.549002%,924.673307%,903.089270%,915.964134%,919.055365%,954.907462%,984.530449%,935.568031%,972.614619%,1007.695173%,1012.235786%,992.206726%,1000.714807%,1030.311195%,1013.226126%,1010.357679%,1041.362253%,1046.599021%,1041.439887%,1068.944726%,1043.351961%,1068.315493%,1066.208166%,1080.322368%,1072.617077%,1091.414447%,1084.221980%,1052.359990%,1071.268869%,1107.289330%,1080.543255%,1081.302458%,1082.379910%,1062.314841%,1112.783262%,1077.650021%,1118.384233%,1055.819715%,1089.377399%,1095.367759%,1136.491188%,1155.477183%,1118.018323%,1098.800924%,1119.577402%,1109.428862%,1129.971371%,1109.289416%,1101.283806%,1096.925547%,1112.493984%,1165.285885%,1112.918232%
1608,99.578895%,185.989772%,256.450916%,309.081940%,357.311994%,407.972036%,456.726226%,513.822344%,570.453510%,562.315947%,609.192520%,646.091596%,672.152821%,687.467539%,710.549427%,763.483553%,726.326461%,780.206249%,766.888975%,795.339652%,905.445804%,760.390421%,847.471791%,873.173103%,858.671336%,912.570528%,921.248153%,909.653141%,953.759057%,943.400147%,947.214936%,953.257531%,952.587530%,983.924859%,961.035444%,964.142174%,1033.647516%,1004.389937%,1036.807261%,1007.458385%,994.031301%,1032.728402%,1017.902946%,1023.154197%,1050.613092%,1047.648576%,1064.511848%,1041.371629%,1097.098101%,1026.730797%,1076.825370%,1055.866104%,1040.226974%,1059.230389%,1090.001121%,1088.758496%,1050.469220%,1064.420781%,1031.619053%,1129.793136%,1104.702184%,1039.791023%,1106.679432%,1126.380588%,927.892625%,1105.101146%,1074.603725%,1096.949983%,914.887657%,1063.515300%,1112.014071%,1125.485900%,1106.977275%,1160.723806%,1072.058814%,1114.279468%,1119.683807%,1126.875274%,1141.917690%,1196.135243%
1632,106.181196%,168.237599%,259.003189%,317.316565%,391.086136%,442.047126%,467.687584%,522.727934%,564.997606%,585.592139%,611.018811%,660.249123%,673.672512%,717.610126%,711.689003%,746.584085%,794.184560%,771.554889%,788.442289%,816.259705%,850.866370%,861.816600%,875.441879%,876.403516%,895.163505%,896.208951%,954.614532%,932.343545%,970.376994%,933.770879%,957.943835%,992.342481%,946.820878%,995.579618%,968.116108%,1026.452640%,1013.669515%,1023.826061%,1057.809072%,1050.711243%,1070.547037%,1067.857563%,1059.829411%,1066.681893%,1082.510394%,1071.004235%,1076.891100%,1080.415521%,1091.188549%,1087.868663%,1083.466084%,1078.885878%,1100.615765%,1078.710996%,1098.005786%,1121.415620%,1126.555177%,1102.598238%,1111.745001%,1131.360470%,1171.174273%,1144.693382%,1155.758948%,1112.241025%,1108.548383%,1102.368370%,1196.677765%,1104.565350%,1110.404472%,1048.582655%,1110.902504%,1139.392158%,1113.013989%,1103.815608%,1038.663140%,1094.793769%,1124.109273%,1150.400143%,1149.936691%,1013.175904%
1656,101.755695%,171.823501%,249.023727%,289.656176%,384.975271%,421.070754%,447.012443%,473.785720%,549.423465%,610.379106%,607.235580%,614.191857%,647.798832%,671.515979%,663.135943%,754.936319%,775.130140%,786.102672%,789.926640%,777.891197%,797.518362%,862.321370%,855.331082%,873.635661%,892.593205%,875.830949%,908.427653%,907.729776%,927.641771%,954.085219%,953.126566%,956.712519%,967.637891%,945.750501%,993.133892%,1002.791867%,982.297071%,987.521343%,999.699005%,992.061259%,988.727578%,1030.282662%,1044.007624%,1070.052557%,1011.216765%,1037.670839%,1036.690912%,1011.166651%,1051.964649%,1079.211413%,1081.434119%,1073.885911%,1074.654107%,1086.163680%,1100.901525%,1067.801605%,1053.268345%,1082.812807%,1086.053937%,1100.232277%,1067.110609%,1097.688567%,1059.348076%,1103.279564%,1027.566431%,1085.272035%,1050.813434%,1070.313013%,1051.077819%,1072.610733%,1078.054026%,1088.201400%,1077.295208%,1125.579388%,1124.912037%,1053.457572%,1136.180088%,1090.374110%,1161.595791%,1138.394102%
1680,106.003880%,165.676133%,256.479474%,313.786376%,383.163199%,411.096129%,446.075899%,507.909814%,545.817125%,550.319817%,635.550800%,658.611492%,660.703714%,688.054712%,722.286326%,702.339560%,748.232821%,811.113754%,787.110814%,833.552665%,796.662086%,847.227610%,870.522396%,890.526509%,913.564651%,894.842871%,918.319849%,944.979615%,914.503587%,946.639702%,956.476299%,968.264423%,1001.057439%,989.176552%,985.471419%,1009.894077%,1013.318940%,1020.609352%,1015.980084%,1020.192012%,1037.572680%,1007.654294%,1038.846299%,1038.807048%,1043.243482%,1050.849197%,1056.257704%,1082.260510%,1077.938955%,1082.891017%,1087.098075%,1073.630126%,1096.015927%,1102.816988%,1099.642350%,1100.956987%,1092.186080%,1114.165439%,1123.698942%,1118.502353%,1114.848585%,1126.666679%,1147.355552%,931.063386%,1075.218113%,1103.505759%,1095.080450%,1080.749090%,1081.216421%,1085.713428%,1075.828526%,1067.780115%,1080.744739%,1110.123665%,1105.759734%,1120.214800%,1077.325900%,1116.483777%,1128.053220%,1158.960307%
1704,94.815062%,173.202429%,268.559353%,284.643227%,371.551836%,441.952440%,459.273079%,491.848083%,547.865774%,589.310161%,622.233126%,645.281570%,661.693060%,728.639016%,741.032002%,761.034790%,756.406519%,768.769521%,812.880940%,816.993427%,845.287543%,830.600389%,850.682944%,902.509229%,920.285314%,911.056178%,929.639564%,956.764663%,962.834669%,940.079176%,938.300990%,976.786776%,984.275541%,994.651731%,1019.553352%,1026.323415%,1005.604494%,1022.423164%,1045.341605%,1028.997279%,981.210762%,1068.557136%,1034.241235%,1056.211754%,1045.752191%,1053.124293%,1068.821089%,1074.637676%,1082.938105%,1076.281618%,1121.571903%,1113.452694%,1099.761371%,1094.705691%,1112.654176%,1106.415427%,1127.034698%,1142.572769%,1129.203745%,759.411563%,1089.312202%,1078.916834%,1131.040943%,1091.029143%,1107.522127%,1153.607074%,1111.227167%,1079.311354%,1129.291592%,1120.632000%,1078.722013%,1108.511262%,1111.244988%,1071.312069%,1092.162275%,1072.293064%,1084.088065%,1154.314648%,1116.273212%,1116.158110%
1728,91.829757%,182.774112%,251.811497%,324.925832%,381.634002%,420.751072%,446.992456%,527.838673%,561.124359%,577.053875%,609.168534%,635.935393%,696.231612%,711.943131%,755.922218%,741.351099%,762.309305%,799.758625%,821.017602%,822.021054%,800.989428%,862.999705%,891.231606%,889.804624%,920.050329%,921.314156%,931.974254%,964.113083%,936.488964%,940.138087%,969.590151%,942.223656%,1000.680549%,1008.748449%,999.481373%,1021.426861%,1038.672549%,1011.089880%,1035.990010%,1015.609700%,1042.529502%,1069.850130%,1051.563811%,1073.711462%,1086.983539%,1082.907048%,1106.673362%,1127.908218%,1127.656500%,1111.905610%,1100.679256%,1110.971180%,1119.687722%,1111.274181%,1116.575377%,877.117297%,1120.787442%,1104.113062%,1128.019820%,1107.494950%,1141.190841%,1124.831686%,1104.970602%,1137.476897%,1113.862094%,1063.146554%,1064.076158%,1077.972068%,1112.529068%,1108.615837%,1094.828310%,1089.240550%,1060.569399%,1140.686745%,1046.958309%,1066.367990%,1054.174607%,1128.181184%,1066.564577%,1148.756259%
1752,97.726785%,159.668212%,258.384253%,319.583875%,377.500019%,421.422010%,504.635547%,530.113732%,551.909708%,568.283124%,649.383750%,664.383973%,672.199836%,669.847799%,639.288342%,745.319599%,785.101096%,821.411936%,810.109793%,856.509883%,848.787794%,876.488200%,864.484503%,873.067607%,874.789920%,927.871148%,922.186999%,943.310069%,961.407824%,949.282107%,961.230874%,961.499900%,986.042612%,989.319219%,998.234481%,1002.974305%,1020.302960%,1020.610597%,1049.359962%,1031.980888%,1047.323387%,1041.214912%,1042.228653%,1084.900094%,1046.092996%,1075.602438%,1067.657904%,1084.812885%,1075.170648%,1083.589506%,1083.124292%,1077.629578%,1084.145362%,1104.099597%,1098.709412%,1101.258723%,1118.236239%,1094.285394%,1118.368262%,1098.352352%,1121.895019%,1114.753120%,1142.645106%,1122.482372%,1103.469577%,1113.264663%,1118.129545%,1129.338829%,1104.167327%,1125.838520%,1132.795504%,1105.622012%,1095.166725%,1111.625681%,1038.161599%,1082.870856%,1117.907621%,1124.166369%,798.958571%,1108.849246%
