Q/F,24,48,72,96,120,144,168,192,216,240,264,288,312,336,360,384,408,432,456,480,504,528,552,576,600,624,648,672,696,720,744,768,792,816,840,864,888,912,936,960,984,1008,1032,1056,1080,1104,1128,1152,1176,1200,1224,1248,1272,1296,1320,1344,1368,1392,1416,1440,1464,1488,1512,1536,1560,1584,1608,1632,1656,1680,1704,1728,1752,1776,1800,1824,1848,1872,1896,1920
1152,59.065091%,123.983870%,184.610993%,219.043209%,329.273391%,308.968631%,357.227475%,394.978923%,458.615208%,490.113863%,486.786663%,480.621115%,551.297467%,552.998414%,653.418138%,696.346367%,592.680301%,640.477517%,649.949531%,696.433480%,757.818505%,690.700272%,708.514763%,713.885957%,788.577941%,817.921212%,754.363111%,764.756613%,791.276870%,834.876350%,864.737086%,868.836029%,813.593736%,811.697107%,834.020410%,889.901582%,906.821867%,839.449762%,883.708044%,905.789167%,937.721229%,924.271999%,880.609056%,903.586037%,962.943162%,948.760327%,988.946606%,1001.147844%,949.278117%,823.716805%,958.234137%,969.496507%,1017.713963%,934.435071%,1000.525919%,972.462960%,973.873177%,1003.763328%,984.863388%,992.511315%,977.933796%,1011.007847%,1031.495168%,1062.964285%,975.417140%,1038.180492%,1019.404123%,1038.075937%,1090.350973%,1030.988424%,1050.462848%,1060.754721%,1062.810268%,1087.379554%,1061.056311%,1067.398467%,1041.389457%,1093.506493%,1127.102210%,1086.540898%
1176,65.411265%,126.248834%,176.182800%,209.182879%,324.205296%,261.513729%,349.553792%,395.715371%,422.736464%,483.966955%,454.823709%,481.158657%,549.135774%,494.711655%,613.998520%,611.778094%,605.117655%,653.275838%,691.423041%,676.704760%,718.703995%,681.008437%,730.617443%,723.360767%,752.084961%,779.135243%,734.518344%,707.575644%,788.238196%,800.098793%,812.833323%,839.776232%,823.743819%,810.740399%,824.713607%,894.343513%,921.308261%,821.498785%,851.125845%,892.629262%,906.405770%,915.579464%,881.216567%,932.613403%,914.295217%,942.238193%,951.010207%,990.792581%,917.488878%,946.815950%,950.726117%,980.548514%,1024.747615%,1001.508699%,944.284840%,1033.096698%,993.499943%,1001.598657%,975.954630%,1008.427118%,998.814655%,1035.248473%,1024.011168%,1013.228097%,983.547628%,1023.636948%,1043.368042%,1060.983050%,1112.657273%,1045.165153%,1018.102478%,1065.357178%,1040.190565%,1068.484123%,1048.256513%,1036.115841%,1072.677715%,1075.193206%,1108.070418%,1089.314895%
1200,53.762462%,113.461053%,175.976866%,224.336329%,326.024249%,294.541490%,356.807331%,392.563528%,459.518098%,511.055059%,466.726020%,503.078325%,516.206287%,543.383090%,590.387598%,648.313438%,611.035709%,683.325021%,645.437671%,670.411105%,723.252700%,684.048998%,697.927199%,748.183882%,771.645562%,591.099057%,739.786990%,762.741037%,782.025767%,822.151561%,887.814588%,870.665163%,821.313846%,868.690417%,900.520613%,887.917729%,951.275104%,885.906590%,883.929117%,913.650510%,928.432448%,954.786185%,912.058091%,946.823021%,954.843975%,905.108143%,987.870561%,1007.886967%,939.974702%,958.280007%,982.828480%,990.165781%,1010.153903%,976.768883%,1007.326248%,1023.128514%,1066.574407%,1039.873611%,997.278239%,980.668299%,1049.093279%,1020.540806%,1045.767569%,1087.487401%,1041.557345%,1079.342352%,1065.032248%,1092.161248%,1092.032124%,1060.687148%,1079.291335%,1065.931474%,1101.309622%,1101.122309%,1077.078727%,1120.914569%,1119.609939%,1121.379650%,1146.268982%,1115.316441%
1224,66.982843%,127.912426%,191.128289%,240.622567%,317.016702%,307.426752%,358.896356%,414.560775%,463.092155%,516.299629%,465.400119%,516.060746%,567.140672%,590.974722%,638.328906%,668.987762%,612.286447%,667.350559%,689.077194%,753.778527%,734.863719%,689.674188%,741.274770%,768.099935%,761.204533%,814.602024%,746.926449%,812.263377%,816.695981%,827.234593%,879.185553%,896.090414%,825.679845%,855.834315%,886.094134%,902.674659%,936.962157%,875.663325%,890.112311%,920.644966%,929.445077%,908.671538%,918.376636%,937.160625%,954.488686%,975.427904%,1000.531002%,1012.158817%,938.516507%,969.333758%,991.402513%,1009.226552%,1066.694209%,986.190539%,1001.417471%,989.439484%,1048.928931%,1092.641897%,1012.856447%,1008.738598%,1022.356102%,1066.632348%,1053.316489%,1068.858092%,1062.855629%,1065.119871%,1102.258180%,1083.409781%,1122.178559%,1065.662529%,1058.300108%,1108.309602%,1080.766309%,1138.592575%,1047.056317%,1077.722931%,1103.393070%,1081.928600%,1087.185089%,1111.442956%
1248,66.078016%,115.515655%,190.314089%,254.518571%,306.347059%,300.974176%,201.580981%,386.628914%,425.191443%,527.460510%,466.311525%,505.019295%,555.838619%,605.262204%,631.045026%,688.040883%,613.091978%,668.275422%,676.886941%,718.758317%,754.438077%,703.834616%,732.712920%,749.524198%,794.344433%,809.126613%,770.811348%,785.483481%,810.215137%,814.677911%,850.401213%,872.114127%,842.647468%,864.776183%,908.921691%,909.696677%,934.449112%,903.892266%,906.292901%,911.850824%,936.382502%,935.347423%,888.872095%,903.001949%,975.555869%,970.285964%,987.447344%,1010.304358%,977.463334%,981.214157%,977.069120%,1005.183539%,1036.103159%,1019.464087%,998.916031%,1017.423549%,1050.362904%,1064.173001%,1012.714461%,1028.574188%,1055.140505%,1056.675776%,1058.971711%,1114.212486%,1051.259554%,1059.397840%,1089.775434%,1072.631947%,1127.629162%,1031.710049%,1101.583996%,1107.585532%,1126.416459%,1126.904198%,1061.990768%,1100.610213%,1101.499948%,1087.155440%,1118.434079%,1158.113958%
1272,60.339879%,133.804232%,200.551751%,260.255130%,334.085842%,309.508270%,356.803584%,430.958322%,479.064406%,546.468226%,491.154978%,523.590476%,559.002304%,592.677491%,649.701770%,684.526332%,630.342560%,653.349200%,696.923336%,717.025412%,772.313820%,713.329361%,752.012184%,756.541841%,759.788975%,806.720076%,770.746356%,770.963065%,866.291699%,872.204897%,841.876733%,919.072064%,828.519973%,859.380739%,893.550183%,911.183851%,946.560030%,893.738307%,883.121045%,938.482008%,943.471342%,991.943068%,912.443297%,931.168757%,919.405916%,974.062579%,979.705336%,1036.968217%,926.555090%,984.887217%,989.321647%,1055.822685%,1060.702418%,999.884796%,1021.018090%,1043.591485%,1039.269685%,1048.553456%,1004.718109%,1047.439365%,1087.840025%,1062.775568%,1084.951141%,1089.167676%,1035.914064%,1068.742358%,1063.537789%,1079.861352%,1121.091355%,1077.003982%,1062.689465%,1109.670792%,1122.132609%,1127.636039%,1108.563451%,1143.244973%,1096.034238%,1124.747722%,1150.263101%,1161.644561%
1296,64.350402%,135.361813%,202.752285%,273.047340%,308.374794%,301.208371%,346.598741%,412.457413%,471.659375%,531.892961%,468.486130%,518.123802%,568.014272%,597.404475%,660.821310%,719.565302%,625.414240%,658.509573%,666.711793%,731.742175%,790.725335%,704.123874%,734.989814%,724.959976%,821.726942%,778.053038%,747.696926%,730.233134%,765.722270%,817.753351%,832.394868%,871.664948%,850.863188%,849.968361%,909.763828%,935.159817%,961.397979%,884.753136%,928.481609%,911.159379%,962.214310%,919.667725%,912.792963%,968.687380%,981.379974%,991.291762%,1005.483080%,1031.801941%,972.824155%,965.977433%,1001.609150%,1023.417828%,1010.502971%,971.047392%,1026.006297%,1024.165953%,1041.067922%,1051.271867%,962.592481%,1009.280905%,1053.235327%,1081.771828%,1063.694156%,1087.120961%,1016.059586%,1006.859840%,1054.699390%,1082.828886%,1081.019576%,1063.480153%,1071.112660%,1031.897769%,1106.392566%,1131.115339%,1096.892236%,1086.559605%,1091.357977%,1090.907527%,1124.454232%,1115.575586%
1320,64.084062%,132.763285%,201.339003%,253.754560%,327.973992%,312.307650%,347.829667%,416.876259%,462.564473%,489.419518%,472.633773%,491.146610%,562.535055%,592.056406%,609.808622%,681.168612%,634.909267%,617.694119%,691.202001%,737.242897%,747.637557%,726.891720%,718.040024%,764.262784%,798.937776%,806.847596%,716.207356%,782.983067%,795.505539%,811.128307%,836.078087%,896.646184%,833.559949%,857.984445%,924.128367%,879.333630%,680.761056%,906.717853%,890.662977%,917.618786%,940.216495%,965.909926%,925.119994%,950.789959%,956.593344%,981.990846%,1035.463806%,1009.610752%,973.644343%,992.829953%,1038.216221%,1016.867822%,1025.007308%,1008.717199%,1014.699427%,1038.831227%,1041.681111%,1039.549907%,1024.710824%,1047.898435%,1026.457277%,1088.215795%,1056.290585%,1089.355886%,1039.391621%,1065.955275%,1111.901796%,1128.016160%,1114.615126%,1060.856735%,1099.360783%,1091.721957%,1059.419985%,1138.092206%,1102.941464%,1112.419618%,1113.112711%,1090.482128%,1146.157138%,1146.135401%
1344,66.129477%,139.956491%,204.721361%,266.459734%,338.814276%,307.721203%,356.842214%,415.813190%,482.689088%,513.206340%,295.352113%,503.518117%,549.803118%,567.702688%,655.570782%,681.402388%,630.288297%,628.116112%,678.784496%,725.704393%,752.183049%,696.659674%,714.461691%,756.727214%,790.960016%,820.683694%,762.392232%,781.894459%,820.235868%,838.357534%,851.818771%,915.706316%,835.853384%,826.214492%,906.443797%,926.846891%,965.942153%,911.466319%,892.438588%,922.913132%,955.251566%,967.561258%,939.420312%,934.010859%,975.793602%,992.368386%,1003.496194%,1018.026542%,974.296442%,994.699239%,1022.780256%,976.525289%,1002.983640%,977.955254%,902.248584%,1007.769006%,1035.539846%,1050.639159%,823.913731%,1031.665747%,1055.819439%,1098.928322%,1093.201714%,1109.633197%,1050.075234%,1078.630884%,1078.994195%,1089.040017%,1093.281328%,1069.169692%,1061.633335%,1088.443963%,1115.707043%,1143.386183%,1077.045697%,1115.936929%,1128.112409%,1138.291638%,1126.005287%,1162.038306%
1368,56.663817%,143.801859%,196.595124%,263.259951%,309.991775%,336.835086%,346.002488%,421.897955%,433.138651%,518.107457%,473.584632%,331.069272%,554.902067%,594.420614%,644.632590%,655.060128%,617.116971%,647.954041%,691.795212%,706.789545%,691.242618%,696.401436%,729.377355%,763.842836%,805.023896%,827.498661%,737.246544%,780.289933%,806.429052%,851.630349%,857.505199%,797.089279%,852.179325%,867.627651%,857.686612%,944.101358%,945.037880%,933.276949%,919.201022%,897.515065%,916.247187%,982.140730%,925.497398%,928.292925%,929.440565%,945.697764%,981.316926%,1009.383856%,990.547535%,990.180529%,1032.491506%,1041.304485%,1061.262334%,993.598929%,1025.032444%,1057.566014%,1068.287401%,1074.337329%,1033.219815%,1031.010874%,1050.763597%,1060.281903%,1074.966148%,1086.527977%,1039.140411%,1073.447843%,1081.941624%,1107.338868%,1140.927520%,1095.824474%,1079.473054%,1079.294191%,1119.777043%,1129.200057%,1109.280161%,1112.691886%,1114.734218%,1103.651304%,1125.864071%,1137.872323%
1392,60.485128%,134.557097%,200.199927%,271.388426%,352.695395%,325.709867%,380.917244%,434.131419%,505.921352%,555.015971%,478.748257%,529.857045%,580.058680%,626.198600%,667.584542%,709.924822%,630.327992%,664.713736%,709.028991%,757.421080%,596.169736%,679.107444%,718.165933%,757.708205%,761.077345%,819.654687%,736.989835%,771.598934%,784.531006%,850.084853%,824.166881%,939.581133%,855.939013%,837.281314%,907.407257%,908.693935%,950.386663%,864.561055%,897.398913%,898.695845%,952.846762%,956.272045%,880.238935%,912.621655%,928.300946%,967.268220%,972.369080%,1009.043039%,944.017288%,980.903821%,981.796577%,1010.145665%,1058.014442%,1010.957720%,1005.964951%,992.293356%,1067.222624%,1032.381502%,968.187829%,980.818975%,989.273823%,1073.815462%,1114.617641%,1127.217202%,1038.859363%,1074.040426%,1069.826243%,1098.635633%,1139.354046%,1077.115966%,842.029538%,1071.308247%,1086.609476%,1120.139096%,1062.053415%,1069.317673%,1108.124677%,1157.089795%,1123.701938%,1172.289290%
1416,63.360777%,136.356660%,189.554136%,271.036293%,350.579250%,311.966120%,377.939921%,433.215378%,473.622733%,551.657807%,493.297757%,553.469990%,572.118295%,599.579640%,658.446739%,715.354564%,615.650821%,616.149586%,695.409851%,710.990325%,748.297990%,697.409944%,749.005104%,742.624505%,769.254014%,833.920048%,773.082422%,801.673692%,819.224259%,871.307538%,895.282322%,901.255214%,820.849513%,881.035139%,874.969346%,940.939768%,945.093296%,912.719347%,909.332196%,965.699571%,979.833760%,709.338256%,883.372065%,911.710678%,942.923932%,955.130646%,981.803572%,1012.456141%,943.861049%,956.577398%,1040.427740%,893.427900%,1035.465286%,1004.560730%,1014.520409%,1043.358661%,1060.831646%,1069.441688%,1042.755927%,1028.541855%,1058.744307%,1081.931444%,1093.795554%,1089.666550%,1047.963151%,1069.784334%,1115.960859%,1085.843458%,1136.864186%,1080.046388%,1093.921956%,1063.270854%,1078.538612%,1087.050066%,1042.815934%,1091.396578%,1085.100581%,1096.727252%,1117.626540%,1119.570438%
1440,65.871200%,134.908584%,207.494041%,276.522584%,346.920945%,330.875225%,392.830622%,423.854095%,503.567574%,551.686817%,446.661538%,512.066498%,571.343686%,614.212227%,638.790438%,673.221617%,640.354575%,663.736386%,692.294280%,720.737348%,787.898502%,719.275488%,734.205149%,784.835679%,804.552988%,851.190957%,804.178865%,797.065122%,831.831861%,869.948956%,901.563906%,918.314300%,830.169190%,862.128357%,873.017570%,948.585546%,936.351072%,909.495217%,920.003676%,918.262232%,963.317400%,965.739829%,956.840664%,946.676934%,970.703239%,994.008786%,1029.328662%,1048.120727%,978.820551%,995.663527%,1002.311850%,1051.239572%,1046.201179%,1006.856405%,1040.383305%,1030.471936%,1037.142496%,1101.539746%,1006.214821%,1025.070629%,1051.851947%,1077.872472%,1073.869396%,1080.902379%,1042.530489%,1089.522098%,1106.480408%,1091.802068%,1120.615360%,1070.288535%,1090.555729%,1099.351376%,1088.790492%,1129.802997%,1086.136502%,1115.502075%,1126.327414%,1135.705089%,1158.740404%,1120.687041%
1464,67.168360%,145.648601%,207.439737%,287.511474%,353.591961%,337.644764%,387.929260%,450.522863%,489.328663%,563.460069%,507.907722%,533.092853%,597.264606%,617.455465%,633.369236%,736.965702%,667.239025%,674.369910%,704.370962%,755.360253%,786.673989%,739.147499%,745.373041%,759.949801%,795.063708%,833.524427%,803.822315%,814.777052%,835.780808%,876.697700%,903.598699%,917.727585%,874.052582%,851.036592%,906.838705%,940.039674%,952.329439%,911.514590%,912.055734%,947.230584%,967.574652%,979.140925%,983.988591%,981.398038%,983.275327%,980.646635%,1004.011750%,1074.867903%,1005.892147%,989.897647%,1026.166682%,1044.345085%,1050.131037%,1021.409886%,1058.979247%,1028.763048%,1055.236247%,1090.660811%,1014.266815%,1086.788566%,1046.874436%,1094.371481%,1088.651790%,1081.029571%,1051.094830%,1035.991008%,1112.706119%,1100.305344%,1101.461429%,1096.635173%,1106.098140%,1134.076517%,1099.082851%,1130.080715%,1106.093406%,1100.490244%,1076.113895%,1136.154107%,1138.245540%,1132.320108%
1488,64.500507%,152.363155%,209.330006%,253.218174%,368.178992%,344.595359%,399.363892%,445.018444%,482.928375%,542.731593%,518.261824%,540.529010%,576.598194%,597.500510%,696.504047%,712.326513%,653.874543%,700.813580%,713.889818%,762.071209%,818.315398%,715.027058%,759.108687%,813.598998%,806.703418%,849.768033%,789.848585%,822.657690%,826.874326%,809.256758%,684.264629%,893.781632%,843.174170%,849.055164%,920.701658%,912.777344%,920.246427%,859.378957%,924.389799%,939.105147%,935.197895%,922.760041%,893.438263%,947.470994%,977.908720%,979.353784%,1050.017419%,1045.148691%,945.369508%,943.325579%,982.868915%,964.122810%,1024.988285%,1001.253678%,995.325008%,1059.012166%,1023.839886%,1037.257922%,1033.986630%,1042.093773%,1021.367274%,1039.524906%,1031.183436%,1045.515809%,1109.541919%,1053.950092%,1073.723695%,1041.482462%,1126.167545%,1088.301926%,1050.728574%,1063.051835%,1131.195292%,1090.816387%,1093.319848%,1053.929710%,1094.836339%,1123.437117%,1151.198415%,1137.438466%
1512,69.106993%,140.204465%,216.354635%,290.853021%,365.691067%,341.152027%,215.367701%,441.217305%,498.761846%,551.539864%,501.073041%,541.083223%,598.881867%,654.677196%,710.302399%,738.136062%,656.153413%,700.057956%,699.107936%,722.533032%,802.427348%,747.124710%,779.075344%,782.457612%,833.375820%,837.820274%,773.407601%,826.650098%,865.367456%,882.400010%,937.581809%,930.187066%,875.360263%,882.191966%,919.344666%,903.848347%,953.194154%,908.385608%,926.204901%,920.987653%,966.822476%,1000.769860%,907.706264%,979.810950%,988.497763%,1021.986942%,1016.788164%,1036.635827%,961.737541%,1030.710855%,1033.348161%,1018.101064%,1071.582566%,1002.254437%,1008.234300%,1072.573896%,1042.707960%,1067.813980%,1019.992202%,1042.219355%,1076.826125%,1109.868062%,1117.206983%,1071.765049%,1059.798233%,1056.853888%,924.669680%,1075.014771%,1063.082824%,1087.073779%,1112.402464%,1062.680136%,1098.668103%,1132.750082%,1076.903582%,1145.839765%,1075.687086%,1098.389474%,1147.903286%,1123.476976%
1536,69.048837%,137.918359%,192.544163%,275.172982%,341.231793%,344.857042%,390.553097%,456.912717%,479.807369%,521.434156%,537.626480%,530.794120%,556.983685%,624.496491%,609.293360%,680.232268%,622.765550%,666.384467%,714.310136%,723.584091%,766.127150%,700.200637%,602.440332%,773.544364%,824.908366%,823.928212%,811.450646%,820.691289%,850.950351%,868.128442%,898.077521%,945.318541%,878.396136%,896.726633%,933.043149%,905.371452%,984.022160%,885.375089%,910.254423%,931.179142%,979.072726%,1009.033668%,932.582000%,945.117690%,984.944883%,980.770582%,1033.189132%,1064.241997%,1006.233161%,1035.949680%,1052.193676%,1020.680030%,1067.193766%,980.732917%,998.469531%,1046.882543%,1035.931864%,1087.825027%,1034.118809%,1031.965484%,1011.890149%,1093.673350%,1040.050011%,1088.404908%,1052.481776%,944.664232%,1114.748349%,1111.756096%,1119.896737%,1083.992961%,1084.808228%,1079.993243%,1071.227722%,1130.795993%,1127.839734%,1142.030914%,1135.589743%,1095.716691%,1142.727992%,1161.641854%
1560,65.318513%,142.207232%,205.052723%,289.492942%,342.825592%,344.478194%,396.664607%,437.392479%,494.576806%,548.872856%,446.738666%,519.493697%,558.041146%,603.664588%,637.482625%,714.001891%,634.992134%,705.348338%,682.076945%,760.684845%,681.578361%,716.360432%,745.238328%,755.364709%,779.800054%,824.017071%,797.071538%,872.756154%,811.655437%,865.110919%,904.828212%,906.948551%,840.800914%,855.322959%,892.319525%,936.787853%,911.610605%,912.472687%,912.074488%,952.663802%,981.413057%,980.187647%,887.540422%,961.641263%,959.844743%,972.584335%,988.680430%,1028.149947%,931.637790%,981.973257%,969.538548%,1042.265026%,1078.326803%,945.627755%,991.607757%,1012.906723%,989.233364%,1098.139151%,1018.059154%,1023.088315%,1014.432102%,1077.097148%,1057.583017%,1060.378370%,1033.184295%,1060.416618%,1030.173392%,1097.486309%,1117.928058%,1040.778338%,1046.963243%,1089.408836%,1086.834211%,1089.561474%,1092.150808%,1066.035087%,1077.879851%,1125.742310%,1108.705223%,1160.801077%
1584,67.236098%,145.912563%,223.838810%,284.993100%,377.588293%,330.832916%,375.280317%,439.280497%,508.763698%,533.017023%,494.296448%,554.616412%,573.376078%,600.161113%,656.669908%,683.265243%,635.536634%,689.663930%,659.119638%,719.499851%,779.599638%,559.468936%,776.047015%,796.086291%,820.337004%,878.194910%,827.941426%,833.045016%,847.495425%,901.298925%,907.849672%,924.760869%,848.811922%,874.036632%,950.300940%,926.301213%,967.127965%,907.747940%,913.052319%,936.429532%,968.679318%,985.070980%,965.518005%,933.776230%,970.694388%,1011.105847%,1026.985276%,1052.825872%,977.530909%,992.426988%,1015.312831%,1013.433363%,1049.811005%,968.707307%,1024.220645%,1045.386199%,1057.728183%,1092.460374%,1024.531560%,1047.052158%,1034.026496%,1075.477490%,1019.976921%,1090.786209%,1061.930131%,1059.554172%,1082.806964%,1088.882397%,1128.734171%,1080.349502%,1058.610494%,1098.086484%,1102.321901%,1128.269437%,1067.001602%,1124.634373%,1007.101944%,1148.044315%,1138.162210%,1179.080412%
1608,77.107480%,148.068375%,220.354231%,284.892591%,383.303332%,358.123256%,399.242066%,435.099539%,524.728956%,564.866130%,539.419645%,571.244073%,442.357550%,645.107098%,692.880546%,703.709236%,645.907826%,690.128498%,685.696611%,762.771175%,757.284983%,732.660086%,588.158220%,825.249503%,789.361295%,837.224583%,820.048608%,802.733410%,856.608869%,907.876565%,921.012317%,962.236448%,864.461774%,867.011430%,907.717458%,973.019353%,976.429615%,929.358390%,944.055515%,940.485475%,957.947862%,974.566879%,940.197538%,994.679778%,984.489168%,1020.562583%,1016.792580%,1060.383986%,983.973297%,971.403021%,1037.483644%,1051.160202%,1038.234030%,1016.543754%,837.790259%,1012.282666%,1030.486751%,1039.997658%,1024.222912%,1015.227375%,1060.364599%,1053.830716%,1074.836641%,1065.987597%,1042.488227%,1042.771859%,857.654030%,1134.270917%,1122.679914%,1088.256808%,1156.881239%,1118.177394%,1104.852736%,1095.507062%,1113.728306%,1100.848384%,1110.492802%,1121.706049%,1137.796169%,1142.171413%
1632,70.642542%,154.749929%,221.570654%,299.116059%,392.829271%,329.997314%,398.847322%,442.733972%,508.082699%,561.935851%,494.403509%,555.736804%,607.293702%,637.236911%,697.086020%,708.382274%,676.669646%,679.643438%,729.401560%,745.734879%,794.753645%,719.947927%,782.480263%,809.887485%,836.873857%,872.388178%,815.974973%,834.821331%,837.876082%,883.060637%,932.342505%,948.893374%,850.961756%,893.984539%,932.242290%,962.073587%,953.500935%,910.728496%,925.296371%,925.562667%,962.962738%,991.173061%,933.937428%,964.908897%,969.594550%,1005.390105%,1021.566056%,1045.758222%,976.822484%,1045.777601%,1026.525762%,1030.265897%,1034.970380%,1009.336311%,1074.681280%,1046.454435%,1075.432844%,1088.597575%,995.289423%,1026.373741%,1015.957007%,1092.745512%,1111.386809%,1068.702817%,1064.974534%,1065.749041%,1072.491805%,1095.502801%,1121.789680%,1110.403717%,1087.629478%,1079.305904%,1073.227501%,930.845635%,1075.193180%,1086.759893%,1094.697991%,1113.353169%,1100.965304%,1123.566588%
1656,74.372675%,132.522159%,218.377676%,297.619457%,367.194213%,347.274941%,390.940200%,438.214451%,512.399220%,555.650945%,489.578508%,567.501612%,583.932152%,629.284467%,661.725316%,707.877242%,682.349568%,679.515170%,741.779973%,768.665202%,800.644785%,449.755915%,767.623927%,785.332322%,806.157539%,869.514620%,804.630784%,815.078034%,828.341423%,859.626998%,895.899251%,618.779039%,836.412540%,878.462225%,899.156277%,910.216794%,951.070213%,892.983060%,899.226796%,923.403749%,997.832727%,951.658315%,918.074649%,979.175829%,919.908790%,959.809112%,956.577647%,1021.544120%,937.961138%,998.397707%,1001.727527%,1010.221884%,1046.460021%,965.717832%,990.630164%,1010.871231%,1003.656039%,1029.574073%,941.224921%,782.919293%,1063.146123%,1068.580384%,1073.277779%,1085.334681%,1049.096126%,1076.720531%,1075.146475%,1081.130074%,1130.121171%,1078.657802%,1070.999437%,1065.580519%,1081.921953%,1111.750327%,1108.512106%,1096.034223%,1101.351438%,1118.886359%,1147.325532%,1138.079402%
1680,76.618605%,152.445011%,214.308992%,292.029287%,353.781966%,356.864097%,398.610393%,260.515880%,486.559870%,556.420506%,495.978707%,541.765954%,594.506000%,386.871435%,652.936829%,761.537976%,633.787177%,699.334383%,726.346228%,738.078305%,772.820137%,706.965679%,764.140143%,784.303833%,821.718685%,849.860863%,782.932364%,844.333689%,883.205199%,866.670312%,909.714931%,928.139363%,880.094842%,890.965065%,902.938654%,914.386254%,960.868584%,905.266174%,915.888079%,949.368032%,964.579864%,983.510372%,943.465358%,952.147392%,975.400293%,1024.603837%,1018.121304%,1043.945786%,954.586617%,959.337115%,1013.991497%,1010.217105%,1063.182924%,982.451070%,1055.808635%,1017.166733%,1046.687409%,1070.668580%,978.247770%,1034.481183%,1068.965391%,1081.007802%,1087.503287%,1132.656011%,1037.290695%,1111.919717%,1072.501299%,1084.692254%,1125.455759%,1107.724288%,1081.202195%,1135.867804%,1089.868586%,777.703769%,1032.904489%,1057.887257%,1093.707159%,1088.820092%,1109.250407%,1157.785490%
1704,68.447716%,145.095609%,194.920200%,300.276615%,364.645661%,359.702458%,380.621980%,428.132405%,510.944129%,577.253341%,506.073241%,571.315190%,599.141939%,638.912114%,688.017772%,714.965572%,398.871341%,679.544261%,761.375917%,791.648836%,796.508847%,768.506393%,766.240064%,789.083320%,885.880644%,863.765561%,778.424884%,806.570012%,848.402859%,872.410661%,849.143770%,920.687903%,852.331731%,891.484980%,905.626963%,898.026899%,950.897563%,889.044495%,902.732021%,934.250542%,987.951589%,978.453880%,950.164760%,973.921699%,930.763432%,963.195784%,1018.561567%,1050.126309%,974.069534%,968.132483%,1055.800160%,1001.482998%,1057.025758%,1020.407460%,1041.197309%,1028.607520%,1041.384717%,1116.926593%,1088.217105%,1052.797132%,1040.803941%,1116.485053%,1065.964725%,1069.817329%,1037.339307%,1082.446571%,1138.348818%,1120.982221%,1115.200186%,1042.127141%,1101.062273%,1076.573959%,1055.390555%,1116.724168%,1049.006745%,1067.636166%,860.799747%,1074.676760%,1107.297004%,1090.554684%
1728,75.992683%,146.289923%,217.326242%,303.404702%,367.826368%,337.339830%,401.992661%,454.129267%,505.735411%,542.703847%,306.912076%,560.913401%,605.920096%,612.700728%,674.774993%,762.032236%,641.674741%,724.997733%,757.960623%,771.098585%,812.863820%,715.041768%,802.266493%,799.097518%,812.608839%,846.133191%,816.920355%,826.258830%,843.225575%,869.808007%,886.287289%,936.275014%,858.014415%,889.263712%,890.968605%,941.528586%,995.024276%,893.270304%,926.277205%,935.988879%,973.286456%,999.577669%,836.684251%,938.112648%,960.075098%,948.008741%,987.280873%,1027.902122%,939.815641%,1022.417903%,1003.412643%,1010.161187%,1020.290751%,972.063364%,1018.314837%,978.783457%,1015.415647%,1046.899164%,988.029344%,1021.816183%,1025.569333%,1047.951386%,1086.973873%,1080.961692%,1019.830462%,1008.209109%,1062.854180%,1049.666812%,1086.511441%,1039.674677%,1068.998450%,1089.664327%,1045.032877%,1076.104348%,1006.583252%,1074.974937%,1111.565381%,1116.456992%,1091.048321%,1145.913380%
1752,73.431313%,158.580683%,240.120523%,294.029782%,385.340377%,343.897032%,397.682697%,460.902322%,507.324813%,567.057245%,303.046415%,535.455199%,591.861130%,648.215540%,685.438746%,746.460648%,658.413084%,719.507187%,710.689336%,771.124109%,756.073228%,726.712246%,780.240104%,813.089330%,848.765245%,851.319287%,797.895896%,841.041513%,841.942060%,852.351896%,906.304677%,929.823886%,859.042752%,876.882827%,883.962171%,894.192094%,943.940388%,917.125657%,953.168665%,945.492498%,938.160268%,963.171303%,912.158966%,930.805557%,970.528741%,974.434795%,1015.330774%,1050.080905%,994.887286%,1001.599479%,1004.895646%,1047.610517%,1058.705228%,1007.853968%,1042.368973%,1043.164663%,1020.845055%,1069.047272%,1020.758395%,1030.229202%,1043.107633%,1040.214958%,1079.994303%,1109.843239%,1078.601083%,1013.605876%,1066.803898%,1062.208848%,1123.352096%,1067.300006%,1137.093528%,1077.925536%,1089.574211%,1105.924832%,1068.414359%,1104.215440%,1129.619674%,1135.425067%,1139.205177%,1120.741764%
